公司,年月,上市別,證期會代碼,TSE 產業別,TEJ產業_名稱,ROA－綜合損益,季別,實收資本額(元),ROE(A)－稅後,當季季底P/E,當季季底P/B,營收成長率,營業毛利成長率,已實現銷貨毛利成長率,營業利益成長率,稅前淨利成長率,稅後淨利成長率,經常淨利成長率,常續淨利成長率,總資產成長率,淨值成長率,折舊性FA成長率,總資產報酬成長率,季底每股稅後淨利,收盤價(元),市值(百萬元),公司規模
8046 南電,2021/6/30,TSE,8046,28,主機板,8.04 ,2,6461654870 ,11.80 ,34.61 ,7.41 ,37.13 ,156.99 ,156.99 ,233.27 ,216.41 ,201.13 ,201.13 ,190.54 ,24.92 ,13.96 ,30.24 ,6.28 ,6.06 ,350.02 ,251681 ,大
8046 南電,2021/3/31,TSE,8046,28,主機板,3.41 ,1,6461654870 ,4.78 ,42.81 ,6.75 ,37.12 ,180.56 ,180.56 ,342.17 ,227.74 ,239.58 ,239.58 ,231.58 ,17.77 ,14.59 ,37.09 ,2.66 ,2.45 ,318.12 ,228743 ,大
8047 星雲,2023/6/30,OTC,8047,31,光電/ IO,-7.05 ,2,416663430 ,-9.61 ,,1.07 ,-17.75 ,-38.97 ,-38.97 ,-608.73 ,-302.12 ,-271.46 ,-271.46 ,-271.88 ,-18.79 ,-9.52 ,-1.67 ,-5.30 ,-1.07 ,11.40 ,475 ,小
8047 星雲,2023/3/31,OTC,8047,31,光電/ IO,-4.56 ,1,416663430 ,-4.98 ,,1.07 ,-18.92 ,-50.25 ,-50.25 ,-10149.16 ,-1131.98 ,-2360.70 ,-2360.70 ,-2321.41 ,-17.25 ,-8.70 ,-5.18 ,-3.99 ,-0.56 ,11.75 ,490 ,小
8047 星雲,2022/12/30,OTC,8047,31,光電/ IO,0.92 ,4,416663430 ,-7.21 ,,1.07 ,-1.67 ,-16.30 ,-16.30 ,-536.40 ,-286.00 ,-295.82 ,-295.82 ,-295.42 ,-8.74 ,-0.94 ,-1.21 ,-8.02 ,-0.84 ,12.40 ,517 ,小
8047 星雲,2022/9/30,OTC,8047,31,光電/ IO,3.58 ,3,416663430 ,-5.21 ,980.15 ,1.06 ,12.51 ,4.86 ,4.86 ,23.07 ,-346.75 ,-322.06 ,-322.06 ,-321.82 ,4.15 ,7.67 ,-2.15 ,-2.99 ,-0.62 ,12.75 ,531 ,小
8047 星雲,2022/6/30,OTC,8047,31,光電/ IO,1.95 ,2,416663430 ,-2.45 ,51.49 ,1.16 ,12.28 ,10.75 ,10.75 ,43.66 ,-303.63 ,-242.41 ,-242.41 ,-241.70 ,6.29 ,4.57 ,-5.09 ,-1.32 ,-0.29 ,13.33 ,567 ,小
8047 星雲,2022/3/31,OTC,8047,31,光電/ IO,1.89 ,1,416663430 ,0.21 ,18.05 ,1.18 ,38.19 ,41.59 ,41.59 ,102.18 ,117.25 ,108.19 ,108.19 ,108.33 ,9.96 ,5.77 ,-7.72 ,2.02 ,0.02 ,13.82 ,587 ,小
8047 星雲,2021/12/30,OTC,8047,31,光電/ IO,1.93 ,4,416663430 ,3.69 ,29.86 ,1.16 ,15.70 ,12.74 ,12.74 ,157.22 ,60.80 ,57.85 ,57.85 ,57.66 ,9.72 ,1.24 ,-9.82 ,0.95 ,0.43 ,13.24 ,562 ,小
8047 星雲,2021/9/30,OTC,8047,31,光電/ IO,-1.75 ,3,416663430 ,-1.29 ,110.61 ,1.14 ,9.60 ,3.63 ,3.63 ,1.05 ,-420.50 ,-303.78 ,-303.78 ,-302.60 ,1.25 ,-4.31 ,-10.70 ,-1.64 ,-0.15 ,12.45 ,529 ,小
8047 星雲,2021/6/30,OTC,8047,31,光電/ IO,-1.14 ,2,416663430 ,-0.74 ,22.22 ,1.03 ,13.69 ,13.36 ,13.36 ,49.16 ,79.49 ,69.84 ,69.84 ,69.83 ,2.74 ,-1.52 ,-12.17 ,1.25 ,-0.08 ,11.24 ,483 ,小
8047 星雲,2021/3/31,OTC,8047,31,光電/ IO,-1.45 ,1,416663430 ,-2.65 ,31.80 ,1.00 ,-2.16 ,2.41 ,2.41 ,19.11 ,20.87 ,14.45 ,14.45 ,14.44 ,-0.01 ,-1.71 ,-12.28 ,0.30 ,-0.30 ,10.95 ,471 ,小
8048 德勝,2023/6/30,OTC,8048,27,網路設備,7.78 ,2,561030020 ,10.01 ,16.13 ,3.51 ,73.57 ,56.76 ,56.76 ,118.04 ,145.88 ,177.65 ,177.65 ,75.01 ,16.03 ,8.77 ,-10.60 ,4.88 ,1.91 ,64.99 ,3748 ,中
8048 德勝,2023/3/31,OTC,8048,27,網路設備,3.70 ,1,561030020 ,3.69 ,10.96 ,1.86 ,42.13 ,52.95 ,52.95 ,138.42 ,138.83 ,162.45 ,162.45 ,45.95 ,8.16 ,2.81 ,-9.66 ,1.77 ,0.72 ,36.22 ,2089 ,中
8048 德勝,2022/12/30,OTC,8048,27,網路設備,4.83 ,4,561030020 ,12.09 ,10.02 ,1.65 ,22.61 ,18.49 ,18.49 ,47.02 ,-12.48 ,-17.36 ,-17.36 ,78.03 ,-3.74 ,-4.53 ,-0.55 ,-1.74 ,2.43 ,30.60 ,1765 ,中
8048 德勝,2022/9/30,OTC,8048,27,網路設備,2.64 ,3,561030020 ,8.53 ,10.04 ,1.57 ,13.10 ,9.73 ,9.73 ,35.72 ,-14.82 ,-26.94 ,-26.94 ,66.52 ,-1.04 ,-0.40 ,16.83 ,-2.18 ,1.69 ,28.29 ,1631 ,中
8048 德勝,2022/6/30,OTC,8048,27,網路設備,-1.29 ,2,561030020 ,3.67 ,13.21 ,1.78 ,10.26 ,2.24 ,2.24 ,19.78 ,-49.11 ,-63.90 ,-63.90 ,29.89 ,-3.29 ,-14.43 ,27.42 ,-4.57 ,0.71 ,28.28 ,1749 ,中
8048 德勝,2022/3/31,OTC,8048,27,網路設備,-1.91 ,1,561030020 ,1.39 ,16.58 ,1.72 ,14.12 ,-9.78 ,-9.78 ,5.00 ,-70.72 ,-76.72 ,-76.72 ,56.59 ,1.90 ,-1.31 ,28.09 ,-3.43 ,0.28 ,30.40 ,1879 ,中
8048 德勝,2021/12/30,OTC,8048,27,網路設備,17.06 ,4,561030020 ,15.14 ,18.40 ,1.70 ,13.21 ,7.08 ,7.08 ,14.43 ,17.17 ,12.77 ,12.77 ,19.74 ,15.60 ,12.63 ,16.69 ,1.57 ,2.94 ,30.79 ,1904 ,中
8048 德勝,2021/9/30,OTC,8048,27,網路設備,11.66 ,3,561030020 ,12.38 ,20.29 ,1.79 ,11.05 ,9.11 ,9.11 ,6.22 ,107.49 ,152.17 ,152.17 ,36.57 ,27.08 ,25.04 ,4.43 ,6.11 ,2.31 ,30.18 ,1866 ,中
8048 德勝,2021/6/30,OTC,8048,27,網路設備,11.22 ,2,561030020 ,9.97 ,23.24 ,1.63 ,8.19 ,7.44 ,7.44 ,-0.49 ,158.00 ,242.05 ,242.05 ,22.65 ,19.72 ,42.34 ,-0.15 ,6.05 ,1.96 ,28.66 ,1870 ,中
8048 德勝,2021/3/31,OTC,8048,27,網路設備,8.52 ,1,561030020 ,6.30 ,23.90 ,1.67 ,5.54 ,8.94 ,8.94 ,-9.93 ,522.50 ,787.02 ,787.02 ,-21.11 ,17.58 ,21.73 ,6.36 ,4.69 ,1.22 ,28.38 ,1851 ,中
8049 晶采,2023/6/30,OTC,8049,26,光電/ IO,10.26 ,2,1182798080 ,10.76 ,7.85 ,2.30 ,6.79 ,25.83 ,25.83 ,35.69 ,12.93 ,9.80 ,9.80 ,11.69 ,4.60 ,8.56 ,8.55 ,0.76 ,1.87 ,36.21 ,4625 ,中
8049 晶采,2023/3/31,OTC,8049,26,光電/ IO,6.55 ,1,1182798080 ,4.25 ,8.06 ,2.07 ,23.73 ,54.65 ,54.65 ,86.38 ,31.58 ,28.47 ,28.47 ,27.92 ,10.21 ,11.82 ,10.26 ,0.79 ,0.78 ,36.72 ,4690 ,中
8049 晶采,2022/12/30,OTC,8049,26,光電/ IO,13.18 ,4,1182798080 ,22.09 ,6.41 ,1.70 ,19.56 ,35.44 ,35.44 ,41.35 ,45.07 ,46.14 ,46.14 ,47.52 ,4.58 ,4.51 ,10.53 ,5.70 ,3.82 ,27.78 ,3548 ,中
8049 晶采,2022/9/30,OTC,8049,26,光電/ IO,8.33 ,3,1182798080 ,16.74 ,6.88 ,1.72 ,16.27 ,18.88 ,18.88 ,20.42 ,37.67 ,39.57 ,39.57 ,39.72 ,5.27 ,4.29 ,-2.76 ,3.74 ,2.80 ,26.39 ,3371 ,中
8049 晶采,2022/6/30,OTC,8049,26,光電/ IO,3.95 ,2,1182798080 ,10.43 ,6.86 ,1.58 ,12.99 ,7.19 ,7.19 ,4.86 ,24.81 ,27.03 ,27.03 ,27.26 ,7.54 ,-6.55 ,-4.46 ,1.69 ,1.70 ,21.19 ,2933 ,中
8049 晶采,2022/3/31,OTC,8049,26,光電/ IO,1.00 ,1,1182798080 ,3.58 ,8.69 ,1.60 ,11.08 ,-7.26 ,-7.26 ,-8.40 ,-5.75 ,-7.97 ,-7.97 ,-7.52 ,7.11 ,8.59 ,-6.77 ,-0.29 ,0.61 ,23.45 ,3247 ,中
8049 晶采,2021/12/30,OTC,8049,26,光電/ IO,22.08 ,4,1182798080 ,16.76 ,7.93 ,1.50 ,14.10 ,9.44 ,9.44 ,11.06 ,24.85 ,26.73 ,26.73 ,25.82 ,16.72 ,18.36 ,-5.17 ,2.99 ,2.61 ,21.70 ,3004 ,中
8049 晶采,2021/9/30,OTC,8049,26,光電/ IO,17.11 ,3,1182798080 ,13.31 ,7.70 ,1.44 ,7.84 ,4.40 ,4.40 ,5.71 ,19.54 ,22.90 ,22.90 ,21.43 ,23.87 ,16.48 ,-5.90 ,2.05 ,2.01 ,19.52 ,2703 ,中
8049 晶采,2021/6/30,OTC,8049,26,光電/ IO,12.71 ,2,1182798080 ,8.62 ,8.96 ,1.43 ,-0.76 ,-4.20 ,-4.20 ,-6.16 ,8.16 ,13.77 ,13.77 ,11.89 ,16.39 ,28.08 ,35.69 ,0.88 ,1.34 ,19.19 ,2845 ,中
8049 晶采,2021/3/31,OTC,8049,26,光電/ IO,7.90 ,1,1182798080 ,4.41 ,8.74 ,1.57 ,13.40 ,19.19 ,19.19 ,21.73 ,48.11 ,55.39 ,55.39 ,53.50 ,14.80 ,13.28 ,33.49 ,1.31 ,0.66 ,19.79 ,2933 ,中
8050 廣積,2023/6/30,OTC,8050,25,主機板,5.00 ,2,2011741330 ,5.77 ,13.56 ,2.65 ,6.86 ,-3.76 ,-3.72 ,-31.19 ,-0.30 ,3.16 ,3.16 ,-16.35 ,28.93 ,34.41 ,34.75 ,0.31 ,2.53 ,84.37 ,17394 ,中
8050 廣積,2023/3/31,OTC,8050,25,主機板,2.99 ,1,2011741330 ,3.08 ,12.02 ,2.39 ,8.97 ,13.10 ,13.32 ,10.57 ,28.21 ,36.43 ,36.43 ,14.68 ,23.39 ,42.91 ,36.37 ,0.60 ,1.33 ,81.53 ,16809 ,中
8050 廣積,2022/12/30,OTC,8050,25,主機板,10.39 ,4,2011741330 ,17.23 ,10.98 ,2.27 ,18.71 ,88.79 ,88.86 ,535.52 ,376.59 ,416.21 ,416.21 ,486.36 ,17.65 ,27.37 ,43.84 ,9.02 ,6.14 ,73.11 ,15073 ,中
8050 廣積,2022/9/30,OTC,8050,25,主機板,7.84 ,3,2011741330 ,13.52 ,10.31 ,2.12 ,10.31 ,110.52 ,110.61 ,1282.91 ,3226.11 ,10017.41 ,10017.41 ,1434.16 ,9.78 ,21.65 ,38.56 ,8.16 ,4.57 ,63.09 ,12893 ,中
8050 廣積,2022/6/30,OTC,8050,25,主機板,3.72 ,2,2011741330 ,7.31 ,13.67 ,2.29 ,-1.84 ,107.67 ,107.76 ,28239.78 ,37856.72 ,21893.82 ,21893.82 ,10082.72 ,0.92 ,-0.33 ,5.36 ,4.02 ,2.31 ,58.40 ,11317 ,中
8050 廣積,2022/3/31,OTC,8050,25,主機板,1.67 ,1,2011741330 ,3.04 ,16.15 ,1.77 ,43.98 ,121.56 ,121.28 ,1097.62 ,5867.65 ,109016.56 ,109016.56 ,1368.37 ,-3.04 ,-5.10 ,11.16 ,1.65 ,0.94 ,43.14 ,8359 ,中
8050 廣積,2021/12/30,OTC,8050,25,主機板,2.24 ,4,2011741330 ,3.77 ,27.58 ,1.49 ,34.62 ,34.97 ,34.88 ,493.72 ,337.87 ,265.58 ,265.58 ,92.87 ,5.66 ,-1.13 ,7.84 ,1.93 ,1.88 ,37.24 ,7217 ,中
8050 廣積,2021/9/30,OTC,8050,25,主機板,-0.06 ,3,2011741330 ,0.15 ,62.56 ,1.52 ,45.82 ,15.00 ,14.87 ,427.74 ,-48.61 ,-85.89 ,-85.89 ,-19.70 ,16.63 ,-1.56 ,-3.80 ,-0.22 ,0.81 ,36.78 ,7128 ,中
8050 廣積,2021/6/30,OTC,8050,25,主機板,0.09 ,2,2011741330 ,0.03 ,739.16 ,1.57 ,53.50 ,-4.13 ,-4.25 ,-94.35 ,-102.13 ,-96.87 ,-96.87 ,-105.43 ,16.92 ,9.37 ,9.87 ,-0.39 ,0.46 ,36.53 ,7412 ,中
8050 廣積,2021/3/31,OTC,8050,25,主機板,0.24 ,1,2011741330 ,0.00 ,156.40 ,1.40 ,-0.87 ,-28.07 ,-28.14 ,-143.73 ,-115.31 ,-99.01 ,-99.01 ,-143.34 ,23.72 ,18.32 ,3.66 ,-0.05 ,0.22 ,33.21 ,6739 ,中
8054 安國,2023/6/30,OTC,8054,24,半導體,-0.99 ,2,914591660 ,-1.38 ,,1.14 ,7.15 ,-17.42 ,-17.42 ,-468.31 ,-162.43 ,-147.35 ,-147.35 ,-224.38 ,10.04 ,12.93 ,74.64 ,-3.15 ,-0.23 ,34.19 ,3169 ,中
8054 安國,2023/3/31,OTC,8054,24,半導體,-1.32 ,1,914591660 ,-1.90 ,,1.16 ,7.76 ,-10.57 ,-10.57 ,-363.00 ,-318.41 ,-331.74 ,-331.74 ,-337.87 ,22.79 ,20.34 ,107.58 ,-1.95 ,-0.60 ,33.49 ,3105 ,中
8054 安國,2022/12/30,OTC,8054,24,半導體,-1.10 ,4,914591660 ,2.83 ,35.91 ,0.99 ,8.02 ,0.62 ,0.62 ,-118.77 ,-69.25 ,-63.65 ,-63.65 ,-58.64 ,21.25 ,16.09 ,115.11 ,-4.07 ,0.57 ,29.60 ,2726 ,中
8054 安國,2022/9/30,OTC,8054,24,半導體,0.03 ,3,914591660 ,3.90 ,17.15 ,1.03 ,9.05 ,1.98 ,1.98 ,-92.96 ,-45.69 ,-43.44 ,-43.44 ,-26.64 ,55.93 ,51.48 ,120.10 ,-2.59 ,0.86 ,31.18 ,2871 ,中
8054 安國,2022/6/30,OTC,8054,24,半導體,-0.14 ,2,914591660 ,3.34 ,18.19 ,1.11 ,-3.10 ,-7.19 ,-7.19 ,-59.59 ,-25.97 ,-20.79 ,-20.79 ,-29.46 ,83.83 ,71.28 ,163.95 ,-0.84 ,0.87 ,33.54 ,3090 ,中
8054 安國,2022/3/31,OTC,8054,24,半導體,-2.12 ,1,914591660 ,0.97 ,28.83 ,2.03 ,-18.06 ,-21.43 ,-21.43 ,-63.52 ,-52.01 ,-50.81 ,-50.81 ,-45.94 ,37.50 ,41.25 ,5.72 ,-0.92 ,0.18 ,57.82 ,5571 ,中
8054 安國,2021/12/30,OTC,8054,24,半導體,7.16 ,4,914591660 ,10.15 ,23.68 ,1.82 ,29.44 ,55.56 ,55.56 ,451.39 ,3973.70 ,555727.78 ,555727.78 ,6612.59 ,45.25 ,52.09 ,-6.48 ,10.27 ,2.65 ,56.98 ,5465 ,中
8054 安國,2021/9/30,OTC,8054,24,半導體,6.96 ,3,914591660 ,10.46 ,15.00 ,1.48 ,40.56 ,71.46 ,71.46 ,311.74 ,1057.54 ,879.74 ,879.74 ,609.64 ,20.20 ,24.78 ,-24.03 ,10.47 ,2.50 ,43.58 ,3256 ,中
8054 安國,2021/6/30,OTC,8054,24,半導體,4.19 ,2,914591660 ,6.83 ,13.55 ,1.50 ,85.10 ,122.02 ,122.02 ,276.15 ,435.86 ,383.96 ,383.96 ,381.69 ,11.16 ,10.60 ,-44.01 ,7.70 ,1.45 ,40.07 ,3023 ,中
8054 安國,2021/3/31,OTC,8054,24,半導體,1.65 ,1,914591660 ,2.88 ,39.22 ,1.86 ,86.64 ,118.05 ,118.05 ,370.76 ,352.51 ,323.59 ,323.59 ,367.21 ,8.19 ,5.16 ,-39.77 ,3.44 ,0.56 ,48.31 ,3644 ,中
8059 凱碩,2023/6/30,OTC,8059,27,網路設備,1.89 ,2,1904995000 ,2.74 ,161.92 ,1.54 ,-34.98 ,84.33 ,84.33 ,119.01 ,280.01 ,280.01 ,280.01 ,123.57 ,13.57 ,6.49 ,0.78 ,3.03 ,0.28 ,15.70 ,2978 ,中
8059 凱碩,2023/3/31,OTC,8059,27,網路設備,1.92 ,1,1904995000 ,2.76 ,172.65 ,1.20 ,-2.61 ,178.48 ,178.48 ,167.41 ,342.61 ,342.61 ,342.61 ,176.43 ,6.82 ,5.35 ,-25.49 ,2.71 ,0.28 ,12.20 ,2301 ,中
8059 凱碩,2022/12/30,OTC,8059,27,網路設備,0.73 ,4,1904995000 ,0.88 ,115.56 ,1.01 ,-32.30 ,747.33 ,747.33 ,84.87 ,110.83 ,110.83 ,110.83 ,86.80 ,1.10 ,1.40 ,-19.08 ,6.22 ,0.09 ,9.99 ,1884 ,中
8059 凱碩,2022/9/30,OTC,8059,27,網路設備,-0.16 ,3,1904995000 ,-0.34 ,,1.01 ,-15.39 ,3009.74 ,3009.74 ,93.39 ,95.54 ,95.54 ,95.54 ,97.52 ,-11.26 ,-0.10 ,-39.16 ,5.00 ,-0.03 ,9.90 ,1867 ,中
8059 凱碩,2022/6/30,OTC,8059,27,網路設備,-1.09 ,2,1904995000 ,-1.58 ,,1.03 ,20.03 ,5521.42 ,5521.42 ,60.08 ,69.68 ,69.68 ,69.68 ,59.74 ,-17.38 ,-3.79 ,-14.81 ,2.52 ,-0.15 ,9.95 ,1877 ,中
8059 凱碩,2022/3/31,OTC,8059,27,網路設備,-0.76 ,1,1904995000 ,-1.18 ,,1.03 ,5.31 ,142.41 ,142.41 ,22.61 ,32.37 ,32.37 ,32.37 ,23.48 ,-3.96 ,-6.56 ,17.87 ,0.41 ,-0.11 ,10.00 ,1886 ,中
8059 凱碩,2021/12/30,OTC,8059,27,網路設備,-5.65 ,4,1904995000 ,-7.87 ,,1.17 ,30.66 ,-78.78 ,-78.78 ,-137.51 ,-1905.14 ,-1905.14 ,-1905.14 ,-148.26 ,7.43 ,-7.09 ,,-6.00 ,-0.80 ,11.45 ,2160 ,中
8059 凱碩,2021/9/30,OTC,8059,27,網路設備,-5.38 ,3,1904995000 ,-7.33 ,,1.12 ,20.00 ,-105.17 ,-105.17 ,-311.14 ,-2754.38 ,-6818.58 ,-6818.58 ,-288.64 ,11.84 ,-6.99 ,-86.27 ,-5.96 ,-0.74 ,10.95 ,2065 ,中
8059 凱碩,2021/6/30,OTC,8059,27,網路設備,-3.65 ,2,1904995000 ,-4.94 ,,1.09 ,-17.53 ,-101.95 ,-101.95 ,-239.36 ,-1392.00 ,-1392.00 ,-1392.00 ,-233.45 ,8.87 ,-4.63 ,-86.40 ,-4.42 ,-0.51 ,10.90 ,2056 ,中
8059 凱碩,2021/3/31,OTC,8059,27,網路設備,-1.29 ,1,1904995000 ,-1.62 ,,1.15 ,-14.94 ,-64.86 ,-64.86 ,-64.83 ,-192.82 ,-241.44 ,-241.44 ,-1.14 ,-5.69 ,-2.38 ,-90.71 ,-2.47 ,-0.17 ,11.85 ,2235 ,中
8064 東捷,2023/6/30,OTC,8064,26,電子設備,1.09 ,2,1648178360 ,2.10 ,9.51 ,1.20 ,-5.52 ,-22.56 ,-22.56 ,127.63 ,-51.58 ,-49.29 ,-49.29 ,-59.22 ,-17.04 ,0.84 ,-12.26 ,-0.99 ,0.33 ,19.34 ,3445 ,中
8064 東捷,2023/3/31,OTC,8064,26,電子設備,1.06 ,1,1648178360 ,2.08 ,7.93 ,1.07 ,6.15 ,-23.80 ,-23.80 ,37.93 ,-37.24 ,-35.86 ,-35.86 ,-44.12 ,-10.28 ,2.83 ,-12.62 ,-0.59 ,0.38 ,18.74 ,3338 ,中
8064 東捷,2022/12/30,OTC,8064,26,電子設備,5.10 ,4,1648178360 ,11.77 ,5.63 ,0.90 ,-13.50 ,-25.34 ,-25.34 ,-71.46 ,-12.60 ,-2.88 ,-2.88 ,3.54 ,-9.22 ,4.19 ,-9.84 ,-0.24 ,2.04 ,15.31 ,2728 ,中
8064 東捷,2022/9/30,OTC,8064,26,電子設備,3.67 ,3,1648178360 ,9.01 ,3.88 ,0.78 ,-22.07 ,-25.55 ,-25.55 ,-84.27 ,15.60 ,17.59 ,17.59 ,26.53 ,4.64 ,6.38 ,-8.31 ,0.48 ,1.52 ,13.05 ,2324 ,中
8064 東捷,2022/6/30,OTC,8064,26,電子設備,1.65 ,2,1648178360 ,4.24 ,5.15 ,0.99 ,-26.30 ,-27.68 ,-27.68 ,-94.08 ,-6.47 ,-15.54 ,-15.54 ,2.02 ,5.07 ,3.20 ,-8.37 ,-0.36 ,0.68 ,14.45 ,2785 ,中
8064 東捷,2022/3/31,OTC,8064,26,電子設備,1.48 ,1,1648178360 ,3.36 ,5.30 ,1.10 ,-8.62 ,31.13 ,31.13 ,-30.86 ,148.23 ,156.89 ,156.89 ,296.61 ,9.72 ,14.19 ,-8.29 ,0.82 ,0.59 ,17.31 ,3338 ,中
8064 東捷,2021/12/30,OTC,8064,26,電子設備,5.27 ,4,1648178360 ,13.07 ,6.81 ,1.23 ,19.05 ,47.03 ,47.03 ,214.15 ,475.99 ,462.28 ,462.28 ,331.97 ,6.81 ,11.89 ,-10.69 ,4.11 ,2.12 ,18.64 ,3593 ,中
8064 東捷,2021/9/30,OTC,8064,26,電子設備,3.30 ,3,1648178360 ,8.36 ,7.24 ,1.30 ,29.70 ,58.99 ,58.99 ,809.21 ,624.91 ,571.95 ,571.95 ,544.75 ,-7.08 ,11.64 ,-14.89 ,3.87 ,1.36 ,18.90 ,3642 ,中
8064 東捷,2021/6/30,OTC,8064,26,電子設備,2.11 ,2,1648178360 ,5.40 ,10.40 ,1.12 ,34.67 ,44.36 ,44.36 ,43802.74 ,2012.69 ,1423.10 ,1423.10 ,1194.32 ,-8.86 ,7.35 ,-15.63 ,1.89 ,0.88 ,15.85 ,3082 ,中
8064 東捷,2021/3/31,OTC,8064,26,電子設備,0.60 ,1,1648178360 ,1.48 ,21.72 ,0.99 ,41.69 ,1.57 ,1.57 ,1496.37 ,94.92 ,109.34 ,109.34 ,9.94 ,-20.17 ,-3.37 ,-12.93 ,0.25 ,0.23 ,13.39 ,2604 ,中
8066 來思達,2023/6/30,OTC,8066,38,五金及家具,1.04 ,2,296423040 ,1.37 ,14.18 ,1.64 ,-23.05 ,-20.82 ,-20.82 ,-74.07 ,-78.29 ,-82.56 ,-82.56 ,-84.99 ,-21.67 ,-5.98 ,-6.03 ,-3.10 ,0.16 ,30.10 ,892 ,小
8066 來思達,2023/3/31,OTC,8066,38,五金及家具,-0.48 ,1,296423040 ,-0.23 ,8.94 ,1.53 ,-26.05 ,-22.41 ,-22.41 ,-92.17 ,-99.36 ,-107.04 ,-107.04 ,-106.15 ,-23.85 ,4.23 ,-2.16 ,-1.77 ,-0.09 ,27.17 ,847 ,小
8066 來思達,2022/12/30,OTC,8066,38,五金及家具,8.87 ,4,296423040 ,12.13 ,6.25 ,1.48 ,-12.36 ,-6.44 ,-6.44 ,-20.32 ,-16.70 ,-21.72 ,-21.72 ,-11.50 ,-21.91 ,13.09 ,0.91 ,-0.81 ,1.34 ,26.69 ,832 ,小
8066 來思達,2022/9/30,OTC,8066,38,五金及家具,8.86 ,3,296423040 ,10.35 ,5.27 ,1.41 ,-9.85 ,-4.99 ,-4.99 ,-12.52 ,3.57 ,3.20 ,3.20 ,10.52 ,3.81 ,15.12 ,5.55 ,0.31 ,1.31 ,26.35 ,822 ,小
8066 來思達,2022/6/30,OTC,8066,38,五金及家具,5.15 ,2,296423040 ,8.11 ,5.37 ,1.50 ,-13.71 ,-7.10 ,-7.10 ,-10.74 ,-8.13 ,-7.99 ,-7.99 ,5.76 ,-2.04 ,-6.59 ,0.87 ,-0.15 ,0.86 ,25.48 ,795 ,小
8066 來思達,2022/3/31,OTC,8066,38,五金及家具,2.43 ,1,296423040 ,3.57 ,6.85 ,1.79 ,-11.34 ,-12.08 ,-12.08 ,-11.99 ,-27.03 ,-36.15 ,-36.15 ,-27.06 ,-4.35 ,-11.15 ,-5.41 ,-0.69 ,0.32 ,28.97 ,938 ,小
8066 來思達,2021/12/30,OTC,8066,38,五金及家具,4.29 ,4,296423040 ,15.36 ,6.89 ,2.04 ,-7.75 ,-19.37 ,-19.37 ,-30.09 ,-29.71 ,-28.86 ,-28.86 ,-27.51 ,-11.62 ,-12.97 ,-8.35 ,-2.12 ,1.11 ,31.20 ,1010 ,中
8066 來思達,2021/9/30,OTC,8066,38,五金及家具,2.71 ,3,296423040 ,10.03 ,5.76 ,2.14 ,2.45 ,-15.21 ,-15.21 ,-23.55 ,-25.43 ,-27.37 ,-27.37 ,-20.40 ,-19.18 ,-10.96 ,-8.64 ,-1.25 ,0.54 ,31.81 ,1030 ,中
8066 來思達,2021/6/30,OTC,8066,38,五金及家具,2.01 ,2,296423040 ,7.95 ,5.13 ,2.63 ,45.42 ,21.14 ,21.14 ,763.14 ,7572.77 ,3928.55 ,3928.55 ,4047.26 ,-1.78 ,12.00 ,-3.95 ,2.78 ,0.57 ,43.34 ,1503 ,中
8066 來思達,2021/3/31,OTC,8066,38,五金及家具,1.74 ,1,296423040 ,4.92 ,6.79 ,2.86 ,19.99 ,10.63 ,10.63 ,267.00 ,454.12 ,329.33 ,329.33 ,328.69 ,4.29 ,-18.52 ,-1.18 ,1.27 ,0.48 ,47.99 ,1664 ,中
8067 志旭,2023/6/30,OTC,8067,29,資訊通路,-2.12 ,2,207000000 ,0.77 ,,1.64 ,-31.56 ,-28.44 ,-28.44 ,-48.69 ,113.27 ,115.84 ,115.84 ,21.76 ,7.34 ,15.17 ,,2.78 ,0.07 ,14.60 ,302 ,小
8067 志旭,2023/3/31,OTC,8067,29,資訊通路,-1.19 ,1,207000000 ,-3.43 ,,1.88 ,-51.19 ,-51.41 ,-51.41 ,-287.16 ,-74.48 ,-261.74 ,-261.74 ,-508.57 ,-7.15 ,-15.70 ,,-1.00 ,-0.24 ,15.75 ,272 ,小
8067 志旭,2022/12/30,OTC,8067,29,資訊通路,-6.85 ,4,207000000 ,-11.66 ,,1.78 ,-35.85 ,-20.90 ,-20.90 ,15.52 ,23.13 ,31.09 ,31.09 ,49.53 ,-5.75 ,-14.20 ,-10.58 ,2.14 ,-1.11 ,15.31 ,265 ,小
8067 志旭,2022/9/30,OTC,8067,29,資訊通路,-5.79 ,3,207000000 ,-6.40 ,,1.79 ,-30.29 ,-18.25 ,-18.25 ,30.12 ,35.25 ,47.57 ,47.57 ,71.65 ,-7.53 ,-14.25 ,-15.43 ,2.45 ,-0.63 ,15.83 ,274 ,小
8067 志旭,2022/6/30,OTC,8067,29,資訊通路,-3.97 ,2,207000000 ,-4.85 ,,1.56 ,-22.08 ,-0.94 ,-0.94 ,49.69 ,34.86 ,47.92 ,47.92 ,74.11 ,-4.85 ,-14.86 ,-12.00 ,1.91 ,-0.49 ,14.38 ,249 ,小
