m_date,company_id,revenue_release_date,revenue_m,revenue_m_lastyear, revenue_vs_lastyear_ratio, revenue_mom_ratio, revenue_growth_month,cumulative_revenue,cumulative_revenue_lastyear, cumulative_revenue_vs_lastyear_ratio
2023/10/31,1440,2023/11/8,1749050 ,1870857 ,-6.51 ,18.38 ,1 ,16766550 ,18363727 ,-8.70 
2023/10/31,1441,2023/11/9,133170 ,116047 ,14.76 ,79.00 ,1 ,1007536 ,1345807 ,-25.14 
2023/10/31,1442,2023/11/9,1041924 ,27885 ,3636.50 ,617.64 ,3 ,2072774 ,622204 ,233.13 
2023/10/31,1443,2023/11/9,67996 ,63882 ,6.44 ,-25.50 ,-1 ,638370 ,709532 ,-10.03 
2023/10/31,1444,2023/11/10,535533 ,853767 ,-37.27 ,-21.61 ,-2 ,7089730 ,10764479 ,-34.14 
2023/10/31,1445,2023/11/7,105406 ,135940 ,-22.46 ,21.37 ,1 ,1157021 ,1224213 ,-5.49 
2023/10/31,1446,2023/11/10,10093 ,16767 ,-39.80 ,37.17 ,1 ,108581 ,126915 ,-14.45 
2023/10/31,1447,2023/11/10,2627957 ,2721596 ,-3.44 ,97.78 ,1 ,25171281 ,24105312 ,4.42 
2023/10/31,1449,2023/11/10,239989 ,200910 ,19.45 ,1.50 ,1 ,2274567 ,2172069 ,4.72 
2023/10/31,1451,2023/11/7,353359 ,642537 ,-45.01 ,-23.50 ,-3 ,5239641 ,7496243 ,-30.10 
2023/10/31,1452,2023/11/2,117060 ,124496 ,-5.97 ,25.70 ,1 ,951781 ,1553355 ,-38.73 
2023/10/31,1453,2023/11/9,115 ,57 ,101.75 ,101.75 ,1 ,628 ,248441 ,-99.75 
2023/10/31,1454,2023/11/3,117788 ,125290 ,-5.99 ,-15.14 ,-2 ,1287000 ,1530988 ,-15.94 
2023/10/31,1455,2023/11/6,759281 ,624203 ,21.64 ,9.97 ,4 ,6222633 ,8149286 ,-23.64 
2023/10/31,1456,2023/11/7,101451 ,31428 ,222.80 ,-53.05 ,-1 ,1550749 ,513182 ,202.18 
2023/10/31,1457,2023/11/9,297085 ,359933 ,-17.46 ,-5.32 ,-2 ,2598080 ,3771412 ,-31.11 
2023/10/31,1459,2023/11/7,148718 ,97027 ,53.27 ,51.72 ,6 ,914254 ,1697278 ,-46.13 
2023/10/31,1460,2023/11/9,750216 ,692200 ,8.38 ,4.14 ,6 ,6305544 ,8300690 ,-24.04 
2023/10/31,1463,2023/11/10,30055 ,44495 ,-32.45 ,-20.91 ,-2 ,290760 ,421359 ,-30.99 
2023/10/31,1464,2023/11/6,857638 ,1036980 ,-17.29 ,-10.83 ,-2 ,8086563 ,10325934 ,-21.69 
2023/10/31,1465,2023/11/7,31064 ,75030 ,-58.60 ,-23.56 ,-5 ,467240 ,487397 ,-4.14 
2023/10/31,1466,2023/11/9,243687 ,161181 ,51.19 ,0.46 ,2 ,2004410 ,2355259 ,-14.90 
2023/10/31,1467,2023/11/10,336060 ,421799 ,-20.33 ,-31.31 ,-2 ,3865630 ,5262366 ,-26.54 
2023/10/31,1468,2023/11/10,69010 ,96725 ,-28.65 ,-15.71 ,-2 ,862529 ,1145488 ,-24.70 
2023/10/31,1470,2023/11/8,44711 ,47546 ,-5.96 ,5.36 ,1 ,571733 ,783144 ,-27.00 
2023/10/31,1471,2023/11/10,18841 ,17324 ,8.76 ,5.88 ,1 ,206654 ,190948 ,8.23 
2023/10/31,1472,2023/11/10,177308 ,138536 ,27.99 ,2.01 ,1 ,1515563 ,821906 ,84.40 
2023/10/31,1473,2023/11/10,401621 ,514145 ,-21.89 ,-0.73 ,-2 ,5333141 ,6406368 ,-16.75 
2023/10/31,1474,2023/11/10,223492 ,223226 ,0.12 ,-5.15 ,-2 ,2145772 ,2723810 ,-21.22 
2023/10/31,1475,2023/11/9,107714 ,106418 ,1.22 ,-4.34 ,-1 ,1052060 ,965382 ,8.98 
2023/10/31,1476,2023/11/8,2856878 ,2255613 ,26.66 ,19.92 ,1 ,25148406 ,34361481 ,-26.81 
2023/10/31,1477,2023/11/2,2477334 ,2431827 ,1.87 ,-11.53 ,-2 ,26807770 ,27151713 ,-1.27 
2023/10/31,1503,2023/11/10,2343233 ,2581368 ,-9.23 ,-1.88 ,-2 ,26694448 ,25350160 ,5.30 
2023/10/31,1504,2023/11/10,4664515 ,4733008 ,-1.45 ,-12.00 ,-1 ,49695792 ,47995396 ,3.54 
2023/10/31,1506,2023/11/7,94325 ,98107 ,-3.85 ,0.69 ,1 ,947600 ,956651 ,-0.95 
2023/10/31,1512,2023/11/10,97744 ,52786 ,85.17 ,9.74 ,1 ,976430 ,523937 ,86.36 
2023/10/31,1513,2023/11/9,2005685 ,1632622 ,22.85 ,17.33 ,1 ,18303903 ,15380444 ,19.01 
2023/10/31,1514,2023/11/7,938539 ,800822 ,17.20 ,20.76 ,3 ,7035734 ,6026507 ,16.75 
2023/10/31,1515,2023/11/9,876716 ,221008 ,296.69 ,10.02 ,1 ,4823540 ,3873343 ,24.53 
2023/10/31,1516,2023/11/9,96389 ,110791 ,-13.00 ,0.65 ,4 ,729553 ,1282110 ,-43.10 
2023/10/31,1517,2023/11/10,118924 ,322574 ,-63.13 ,-2.49 ,-3 ,1600041 ,4460832 ,-64.13 
2023/10/31,1519,2023/11/10,1345186 ,558201 ,140.99 ,-6.68 ,-1 ,9632917 ,5643439 ,70.69 
2023/10/31,1521,2023/11/9,361508 ,371904 ,-2.80 ,-26.91 ,-1 ,3942215 ,3946959 ,-0.12 
2023/10/31,1522,2023/11/10,1658614 ,1704887 ,-2.71 ,0.66 ,1 ,16110424 ,15981788 ,0.80 
2023/10/31,1524,2023/11/6,230564 ,210646 ,9.46 ,-6.47 ,-1 ,2168734 ,2010995 ,7.84 
2023/10/31,1525,2023/11/10,112462 ,137069 ,-17.95 ,-9.76 ,-1 ,1352203 ,1221256 ,10.72 
2023/10/31,1526,2023/11/10,56934 ,153303 ,-62.86 ,1.74 ,1 ,909259 ,1871736 ,-51.42 
2023/10/31,1527,2023/11/10,200496 ,209171 ,-4.15 ,-13.99 ,-2 ,2321706 ,3420944 ,-32.13 
2023/10/31,1528,2023/11/10,365141 ,326923 ,11.69 ,25.84 ,1 ,3169177 ,3044402 ,4.10 
2023/10/31,1529,2023/11/10,76617 ,18858 ,306.28 ,-32.94 ,-1 ,608079 ,220969 ,175.19 
2023/10/31,1530,2023/11/9,129164 ,232272 ,-44.39 ,-52.51 ,-1 ,1987823 ,2665129 ,-25.41 
2023/10/31,1531,2023/11/9,110562 ,87704 ,26.06 ,-6.13 ,-1 ,1219728 ,2118977 ,-42.44 
2023/10/31,1532,2023/11/10,1018575 ,1086761 ,-6.27 ,-15.23 ,-4 ,13986698 ,12241823 ,14.25 
2023/10/31,1533,2023/11/7,425390 ,260060 ,63.57 ,27.92 ,1 ,3498653 ,2693573 ,29.89 
2023/10/31,1535,2023/11/7,845468 ,726818 ,16.32 ,12.75 ,3 ,7546394 ,7090847 ,6.42 
2023/10/31,1536,2023/11/10,518613 ,575987 ,-9.96 ,3.07 ,1 ,5578526 ,6109857 ,-8.70 
2023/10/31,1537,2023/11/6,636835 ,604352 ,5.37 ,19.25 ,1 ,5300157 ,6339176 ,-16.39 
2023/10/31,1538,2023/11/10,13566 ,34794 ,-61.01 ,-8.95 ,-3 ,172641 ,238021 ,-27.47 
2023/10/31,1539,2023/11/9,157494 ,112048 ,40.56 ,4.62 ,1 ,1259037 ,2321017 ,-45.75 
2023/10/31,1540,2023/11/8,81030 ,61604 ,31.53 ,202.00 ,1 ,458071 ,414146 ,10.61 
2023/10/31,1541,2023/11/8,395570 ,236321 ,67.39 ,61.19 ,1 ,2683682 ,3636090 ,-26.19 
2023/10/31,1558,2023/11/9,572850 ,672141 ,-14.77 ,-22.10 ,-1 ,6255452 ,5978626 ,4.63 
2023/10/31,1560,2023/11/2,553579 ,537502 ,2.99 ,-2.80 ,-1 ,5340042 ,5855813 ,-8.81 
2023/10/31,1565,2023/11/7,371738 ,402730 ,-7.70 ,8.41 ,1 ,3631234 ,4260400 ,-14.77 
2023/10/31,1568,2023/11/9,121718 ,124308 ,-2.08 ,6.72 ,3 ,1208936 ,1525142 ,-20.73 
2023/10/31,1569,2023/11/9,284785 ,342223 ,-16.78 ,-10.72 ,-2 ,3063275 ,4305507 ,-28.85 
2023/10/31,1570,2023/11/10,24795 ,55065 ,-54.97 ,23.39 ,2 ,331119 ,526862 ,-37.15 
2023/10/31,1580,2023/11/10,375983 ,320649 ,17.26 ,-16.42 ,-1 ,3681992 ,3230134 ,13.99 
2023/10/31,1582,2023/11/8,807820 ,602727 ,34.03 ,-8.90 ,-1 ,7316358 ,8628076 ,-15.20 
2023/10/31,1583,2023/11/9,453815 ,493728 ,-8.08 ,-6.79 ,-1 ,4340622 ,5357439 ,-18.98 
2023/10/31,1584,2023/11/9,273357 ,147012 ,85.94 ,29.88 ,1 ,2236355 ,1330279 ,68.11 
2023/10/31,1586,2023/11/2,226050 ,183921 ,22.91 ,4.52 ,4 ,1839694 ,2133367 ,-13.77 
2023/10/31,1587,2023/11/8,165038 ,217706 ,-24.19 ,13.31 ,1 ,1781323 ,2182429 ,-18.38 
2023/10/31,1589,2023/11/9,678255 ,883902 ,-23.27 ,2.21 ,1 ,7176863 ,7508195 ,-4.41 
2023/10/31,1590,2023/11/7,2395758 ,1974139 ,21.36 ,-7.57 ,-1 ,24867320 ,21782660 ,14.16 
2023/10/31,1591,2023/11/10,6338 ,75367 ,-91.59 ,-26.09 ,-2 ,59326 ,638451 ,-90.71 
2023/10/31,1593,2023/11/9,87937 ,109029 ,-19.35 ,-0.68 ,-1 ,870075 ,630342 ,38.03 
2023/10/31,1595,2023/11/8,128317 ,120022 ,6.91 ,-14.42 ,-1 ,1278448 ,1538661 ,-16.91 
2023/10/31,1597,2023/11/10,80316 ,131796 ,-39.06 ,-2.71 ,-1 ,918713 ,1398177 ,-34.29 
2023/10/31,1598,2023/11/10,695978 ,517819 ,34.41 ,18.88 ,4 ,6111658 ,5544173 ,10.24 
2023/10/31,1599,2023/11/10,170654 ,269781 ,-36.74 ,-45.95 ,-2 ,1838582 ,2914367 ,-36.91 
2023/10/31,1603,2023/11/10,360165 ,254260 ,41.65 ,-42.04 ,-1 ,3408365 ,2710710 ,25.74 
2023/10/31,1604,2023/11/8,676472 ,625304 ,8.18 ,12.51 ,1 ,7590762 ,7595489 ,-0.06 
2023/10/31,1605,2023/11/6,15224362 ,14051332 ,8.35 ,-9.22 ,-1 ,161744038 ,150483527 ,7.48 
2023/10/31,1608,2023/11/8,747916 ,764354 ,-2.15 ,-17.40 ,-1 ,7935224 ,9085426 ,-12.66 
2023/10/31,1609,2023/11/10,2129003 ,2111691 ,0.82 ,-2.09 ,-2 ,21428575 ,22414941 ,-4.40 
2023/10/31,1611,2023/11/7,113349 ,127974 ,-11.43 ,6.48 ,1 ,1093338 ,1306298 ,-16.30 
2023/10/31,1612,2023/11/6,473115 ,532834 ,-11.21 ,3.01 ,1 ,4921673 ,5110272 ,-3.69 
2023/10/31,1614,2023/11/7,351880 ,420437 ,-16.31 ,-18.04 ,-3 ,4921721 ,5351443 ,-8.03 
2023/10/31,1615,2023/11/10,429707 ,408602 ,5.17 ,-8.50 ,-3 ,3930370 ,3500028 ,12.30 
2023/10/31,1616,2023/11/7,365063 ,308583 ,18.30 ,18.56 ,1 ,3266706 ,3076395 ,6.19 
2023/10/31,1617,2023/11/10,231335 ,278798 ,-17.02 ,-9.76 ,-1 ,2347508 ,3023109 ,-22.35 
2023/10/31,1618,2023/11/9,190276 ,335164 ,-43.23 ,-60.24 ,-2 ,3370820 ,2380687 ,41.59 
2023/10/31,1626,2023/11/7,410611 ,488480 ,-15.94 ,-21.73 ,-1 ,7325109 ,8280989 ,-11.54 
2023/10/31,1701,2023/11/9,723712 ,694895 ,4.15 ,1.48 ,3 ,7071341 ,6797641 ,4.03 
2023/10/31,1702,2023/11/10,1808824 ,1720526 ,5.13 ,-11.62 ,-1 ,18617545 ,16682359 ,11.60 
2023/10/31,1707,2023/11/9,821431 ,851454 ,-3.53 ,7.31 ,1 ,8256477 ,8118377 ,1.70 
2023/10/31,1708,2023/11/8,452530 ,722290 ,-37.35 ,0.72 ,1 ,4858433 ,6851957 ,-29.09 
2023/10/31,1709,2023/11/9,667840 ,1098776 ,-39.22 ,-21.06 ,-2 ,7870083 ,9183244 ,-14.30 
2023/10/31,1710,2023/11/10,1524085 ,1770525 ,-13.92 ,-13.65 ,-2 ,17255201 ,18731077 ,-7.88 
2023/10/31,1711,2023/11/6,678070 ,635608 ,6.68 ,-7.68 ,-1 ,6596543 ,7601707 ,-13.22 
2023/10/31,1712,2023/11/10,1508347 ,2068709 ,-27.09 ,-18.92 ,-1 ,16102905 ,20081577 ,-19.81 
2023/10/31,1713,2023/11/6,41127 ,34035 ,20.84 ,0.69 ,1 ,387746 ,503743 ,-23.03 
2023/10/31,1714,2023/11/7,1800851 ,1821733 ,-1.15 ,-7.25 ,-1 ,16780316 ,18897286 ,-11.20 
2023/10/31,1717,2023/11/9,3497006 ,4109743 ,-14.91 ,-10.70 ,-2 ,35189732 ,41352848 ,-14.90 
2023/10/31,1718,2023/11/8,3324602 ,3152222 ,5.47 ,-2.80 ,-2 ,32702566 ,28284080 ,15.62 
2023/10/31,1720,2023/11/9,509599 ,523622 ,-2.68 ,2.83 ,1 ,5156990 ,4791387 ,7.63 
2023/10/31,1721,2023/11/8,163755 ,197109 ,-16.92 ,-20.54 ,-1 ,1761446 ,2500911 ,-29.57 
2023/10/31,1722,2023/11/8,886740 ,990785 ,-10.50 ,-8.29 ,-2 ,13269158 ,12533846 ,5.87 
2023/10/31,1723,2023/11/8,744172 ,977671 ,-23.88 ,40.38 ,1 ,7147849 ,9201374 ,-22.32 
2023/10/31,1725,2023/11/7,636786 ,650328 ,-2.08 ,5.35 ,1 ,6281674 ,7829727 ,-19.77 
2023/10/31,1726,2023/11/10,814687 ,817312 ,-0.32 ,15.00 ,1 ,7642724 ,7910099 ,-3.38 
2023/10/31,1727,2023/11/9,133839 ,179392 ,-25.39 ,-11.79 ,-1 ,1432908 ,1919799 ,-25.36 
2023/10/31,1730,2023/11/10,237155 ,231622 ,2.39 ,8.75 ,2 ,2195182 ,2352726 ,-6.70 
2023/10/31,1731,2023/11/3,104520 ,104459 ,0.06 ,-0.80 ,-1 ,1068443 ,1040919 ,2.64 
2023/10/31,1732,2023/11/10,41821 ,42815 ,-2.32 ,-5.99 ,-1 ,459784 ,490002 ,-6.17 
2023/10/31,1733,2023/11/8,134140 ,162460 ,-17.43 ,16.30 ,1 ,1400449 ,1897997 ,-26.21 
2023/10/31,1734,2023/11/10,238270 ,254765 ,-6.47 ,-10.32 ,-1 ,2454187 ,2349053 ,4.48 
2023/10/31,1735,2023/11/8,201721 ,226971 ,-11.12 ,-3.48 ,-2 ,1951747 ,2554726 ,-23.60 
2023/10/31,1736,2023/11/10,3378169 ,3230005 ,4.59 ,-5.83 ,-1 ,28725754 ,25352524 ,13.31 
2023/10/31,1737,2023/11/10,264995 ,300649 ,-11.86 ,-20.38 ,-1 ,2910245 ,3069872 ,-5.20 
2023/10/31,1742,2023/11/9,27277 ,12914 ,111.22 ,17.88 ,2 ,318662 ,438125 ,-27.27 
2023/10/31,1752,2023/11/7,200252 ,208581 ,-3.99 ,19.59 ,1 ,1834170 ,1548023 ,18.48 
2023/10/31,1760,2023/11/9,141151 ,111677 ,26.39 ,22.03 ,1 ,1494360 ,2042598 ,-26.84 
2023/10/31,1762,2023/11/10,183897 ,219183 ,-16.10 ,147.70 ,1 ,1814986 ,1793850 ,1.18 
2023/10/31,1773,2023/11/3,835735 ,866154 ,-3.51 ,-4.49 ,-1 ,8132839 ,9671879 ,-15.91 
2023/10/31,1776,2023/11/8,140845 ,109699 ,28.39 ,29.00 ,6 ,1015896 ,1232435 ,-17.57 
2023/10/31,1777,2023/11/6,75329 ,66786 ,12.79 ,-8.87 ,-2 ,918123 ,805031 ,14.05 
2023/10/31,1781,2023/11/9,33902 ,67440 ,-49.73 ,-57.34 ,-1 ,519647 ,636312 ,-18.33 
2023/10/31,1783,2023/11/8,45765 ,50288 ,-8.99 ,3.02 ,1 ,519138 ,490412 ,5.86 
2023/10/31,1784,2023/11/10,93338 ,80385 ,16.11 ,5.33 ,1 ,936078 ,798818 ,17.18 
2023/10/31,1785,2023/11/10,1882916 ,1541379 ,22.16 ,-18.36 ,-1 ,18429439 ,22166934 ,-16.86 
2023/10/31,1786,2023/11/7,60029 ,51047 ,17.60 ,5.89 ,1 ,569770 ,448528 ,27.03 
2023/10/31,1788,2023/11/8,314933 ,310280 ,1.50 ,-2.71 ,-2 ,3228560 ,4041406 ,-20.11 
2023/10/31,1789,2023/11/9,258302 ,235378 ,9.74 ,-7.55 ,-1 ,2321221 ,2483571 ,-6.54 
2023/10/31,1795,2023/11/10,911653 ,829290 ,9.93 ,-17.15 ,-3 ,14450526 ,12290472 ,17.58 
2023/10/31,1796,2023/11/7,61530 ,55803 ,10.26 ,9.86 ,1 ,672352 ,519576 ,29.40 
2023/10/31,1799,2023/11/10,22568 ,20301 ,11.17 ,-49.97 ,-1 ,197158 ,132349 ,48.97 
2023/10/31,1802,2023/11/10,4125566 ,3731740 ,10.55 ,0.47 ,1 ,37720067 ,36203382 ,4.19 
2023/10/31,1805,2023/11/8,539 ,680 ,-20.74 ,-14.58 ,-1 ,144567 ,347633 ,-58.41 
2023/10/31,1806,2023/11/10,289351 ,240791 ,20.17 ,22.37 ,1 ,2548790 ,2525008 ,0.94 
2023/10/31,1808,2023/11/10,3706771 ,46205 ,7922.45 ,-51.95 ,-1 ,28173686 ,985087 ,2760.02 
2023/10/31,1809,2023/11/9,206011 ,220182 ,-6.44 ,-2.37 ,-1 ,1941621 ,2208717 ,-12.09 
2023/10/31,1810,2023/11/10,381718 ,391742 ,-2.56 ,-3.27 ,-2 ,3984109 ,4154150 ,-4.09 
2023/10/31,1813,2023/11/10,30845 ,26072 ,18.31 ,20.21 ,1 ,308581 ,309509 ,-0.30 
2023/10/31,1815,2023/11/9,268597 ,378510 ,-29.04 ,-6.19 ,-1 ,2759293 ,4016322 ,-31.30 
2023/10/31,1817,2023/11/10,208324 ,198224 ,5.10 ,0.77 ,1 ,1995228 ,2161750 ,-7.70 
2023/10/31,1903,2023/11/9,13614 ,12310 ,10.59 ,30.10 ,1 ,142629 ,137644 ,3.62 
2023/10/31,1904,2023/11/8,3798596 ,3398293 ,11.78 ,7.90 ,1 ,34683100 ,36820493 ,-5.80 
2023/10/31,1905,2023/11/10,1885277 ,2052357 ,-8.14 ,8.68 ,3 ,17354731 ,19964281 ,-13.07 
2023/10/31,1906,2023/11/6,344129 ,355007 ,-3.06 ,37.04 ,1 ,2874792 ,3954611 ,-27.31 
2023/10/31,1907,2023/11/10,6548361 ,6674295 ,-1.89 ,1.63 ,3 ,60662103 ,66960577 ,-9.41 
2023/10/31,1909,2023/11/6,4025580 ,4707322 ,-14.48 ,-0.54 ,-1 ,38446005 ,44215319 ,-13.05 
2023/10/31,2002,2023/11/9,29052184 ,32387902 ,-10.30 ,-1.38 ,-2 ,303984434 ,386578186 ,-21.37 
2023/10/31,2006,2023/11/6,5228588 ,4566392 ,14.50 ,-2.64 ,-1 ,50183454 ,50467501 ,-0.56 
2023/10/31,2007,2023/11/8,431789 ,411644 ,4.89 ,13.50 ,1 ,4227838 ,5937489 ,-28.79 
2023/10/31,2008,2023/11/10,97124 ,150181 ,-35.33 ,-19.55 ,-2 ,1234017 ,1822911 ,-32.31 
2023/10/31,2009,2023/11/9,218383 ,214849 ,1.64 ,-6.12 ,-2 ,2141182 ,2491995 ,-14.08 
2023/10/31,2010,2023/11/10,1684521 ,1938552 ,-13.10 ,-5.21 ,-3 ,17605635 ,20967847 ,-16.04 
2023/10/31,2012,2023/11/9,709170 ,814191 ,-12.90 ,6.02 ,1 ,6947610 ,9292792 ,-25.24 
2023/10/31,2013,2023/11/9,1380166 ,1781226 ,-22.52 ,3.08 ,1 ,15619306 ,15817824 ,-1.26 
2023/10/31,2014,2023/11/9,2991697 ,2765174 ,8.19 ,-4.70 ,-2 ,31650758 ,39085251 ,-19.02 
2023/10/31,2015,2023/11/6,3175793 ,2531442 ,25.45 ,22.47 ,1 ,28982129 ,32176825 ,-9.93 
2023/10/31,2017,2023/11/10,171397 ,248687 ,-31.08 ,-39.76 ,-2 ,2519857 ,3157293 ,-20.19 
2023/10/31,2020,2023/11/10,410438 ,585447 ,-29.89 ,-31.50 ,-2 ,5966861 ,5525015 ,8.00 
2023/10/31,2022,2023/11/10,759000 ,822455 ,-7.72 ,-15.55 ,-1 ,7364724 ,8313987 ,-11.42 
2023/10/31,2023,2023/11/8,6284195 ,6438942 ,-2.40 ,-7.24 ,-1 ,61170359 ,72932498 ,-16.13 
2023/10/31,2024,2023/11/10,80982 ,83028 ,-2.46 ,3.29 ,1 ,745252 ,1007411 ,-26.02 
2023/10/31,2025,2023/11/9,159935 ,70974 ,125.34 ,-30.98 ,-1 ,602387 ,1097975 ,-45.14 
2023/10/31,2027,2023/11/8,8473628 ,9226430 ,-8.16 ,5.20 ,1 ,88152600 ,99463033 ,-11.37 
2023/10/31,2028,2023/11/8,850499 ,939583 ,-9.48 ,18.28 ,2 ,8593224 ,10377696 ,-17.20 
2023/10/31,2029,2023/11/10,1122817 ,830010 ,35.28 ,15.40 ,1 ,10055585 ,11264562 ,-10.73 
2023/10/31,2030,2023/11/8,1007165 ,1099036 ,-8.36 ,-3.62 ,-2 ,10867023 ,14096867 ,-22.91 
2023/10/31,2031,2023/11/7,1191436 ,1490179 ,-20.05 ,-18.48 ,-2 ,13137712 ,14493218 ,-9.35 
2023/10/31,2032,2023/11/7,221107 ,197609 ,11.89 ,-6.39 ,-2 ,2362554 ,2802215 ,-15.69 
2023/10/31,2033,2023/11/8,42203 ,65823 ,-35.88 ,-5.39 ,-2 ,477693 ,687994 ,-30.57 
2023/10/31,2034,2023/11/8,1328044 ,1169565 ,13.55 ,13.39 ,1 ,13102320 ,14572779 ,-10.09 
2023/10/31,2035,2023/11/10,665161 ,1215942 ,-45.30 ,-20.77 ,-2 ,9240687 ,11841142 ,-21.96 
2023/10/31,2038,2023/11/10,839937 ,890415 ,-5.67 ,19.30 ,1 ,7609380 ,9355210 ,-18.66 
2023/10/31,2049,2023/11/6,2000161 ,2110428 ,-5.22 ,-7.45 ,-1 ,20875153 ,25832970 ,-19.19 
2023/10/31,2059,2023/11/6,615320 ,721412 ,-14.71 ,21.41 ,4 ,4513500 ,6531955 ,-30.90 
2023/10/31,2061,2023/11/10,64312 ,73592 ,-12.61 ,-12.42 ,-4 ,717399 ,740954 ,-3.18 
2023/10/31,2062,2023/11/7,660450 ,502370 ,31.47 ,-3.24 ,-1 ,6103400 ,7009628 ,-12.93 
2023/10/31,2063,2023/11/3,121213 ,102441 ,18.32 ,-6.03 ,-2 ,1224434 ,1184531 ,3.37 
2023/10/31,2064,2023/11/10,123569 ,167678 ,-26.31 ,6.86 ,1 ,1186232 ,1871317 ,-36.61 
2023/10/31,2065,2023/11/6,206582 ,234026 ,-11.73 ,7.70 ,4 ,1904565 ,2142280 ,-11.10 
2023/10/31,2066,2023/11/10,208542 ,252072 ,-17.27 ,-7.94 ,-2 ,2315145 ,2384940 ,-2.93 
2023/10/31,2067,2023/11/10,80213 ,116845 ,-31.35 ,-18.35 ,-1 ,1000782 ,1002801 ,-0.20 
2023/10/31,2069,2023/11/8,873381 ,818097 ,6.76 ,-10.05 ,-2 ,9937834 ,12006687 ,-17.23 
2023/10/31,2070,2023/11/8,42394 ,107337 ,-60.50 ,-25.74 ,-1 ,457577 ,506066 ,-9.58 
2023/10/31,2073,2023/11/9,43999 ,45676 ,-3.67 ,5.03 ,3 ,417388 ,513823 ,-18.77 
2023/10/31,2101,2023/11/3,706518 ,498688 ,41.68 ,-1.75 ,-1 ,6589730 ,6390709 ,3.11 
2023/10/31,2102,2023/11/6,11582 ,132428 ,-91.25 ,-22.26 ,-7 ,445090 ,1397195 ,-68.14 
2023/10/31,2103,2023/11/6,2678997 ,2591331 ,3.38 ,3.39 ,1 ,26223679 ,28948717 ,-9.41 
2023/10/31,2104,2023/11/10,1723632 ,2245186 ,-23.23 ,8.64 ,4 ,15151408 ,19995130 ,-24.22 
2023/10/31,2105,2023/11/8,7636730 ,7892898 ,-3.25 ,-11.14 ,-1 ,81023148 ,83221566 ,-2.64 
2023/10/31,2106,2023/11/10,2965013 ,3167529 ,-6.39 ,2.54 ,1 ,28827365 ,33413548 ,-13.73 
2023/10/31,2107,2023/11/10,92685 ,131999 ,-29.78 ,1.38 ,1 ,1147456 ,1628199 ,-29.53 
2023/10/31,2108,2023/11/3,664410 ,736661 ,-9.81 ,-21.96 ,-1 ,7510428 ,10183052 ,-26.25 
2023/10/31,2109,2023/11/10,396864 ,438628 ,-9.52 ,15.63 ,1 ,3842927 ,4593906 ,-16.35 
2023/10/31,2114,2023/11/8,136150 ,140390 ,-3.02 ,1.37 ,3 ,1281914 ,1565242 ,-18.10 
2023/10/31,2115,2023/11/6,239953 ,241321 ,-0.57 ,-4.09 ,-1 ,2119102 ,2601571 ,-18.55 
2023/10/31,2201,2023/11/10,7520441 ,6763665 ,11.19 ,4.38 ,2 ,66555158 ,62868277 ,5.86 
2023/10/31,2204,2023/11/10,3719261 ,2651889 ,40.25 ,9.09 ,2 ,31428319 ,24506906 ,28.24 
2023/10/31,2206,2023/11/10,5430628 ,4450502 ,22.02 ,0.13 ,2 ,54839420 ,42557206 ,28.86 
2023/10/31,2207,2023/11/10,21711762 ,20746066 ,4.65 ,8.81 ,1 ,226969462 ,197225908 ,15.08 
2023/10/31,2208,2023/11/10,1608688 ,4074664 ,-60.52 ,0.52 ,1 ,18457119 ,18165707 ,1.60 
2023/10/31,2211,2023/11/10,520497 ,823874 ,-36.82 ,-39.11 ,-2 ,9640202 ,9951813 ,-3.13 
2023/10/31,2221,2023/11/10,147527 ,160877 ,-8.30 ,-9.47 ,-1 ,1207371 ,1543532 ,-21.78 
2023/10/31,2227,2023/11/10,2488906 ,2254681 ,10.39 ,-12.38 ,-1 ,22162707 ,19287648 ,14.91 
2023/10/31,2228,2023/11/10,453675 ,355191 ,27.73 ,1.85 ,1 ,4068751 ,3646658 ,11.57 
2023/10/31,2230,2023/11/8,66590 ,42806 ,55.56 ,7.06 ,2 ,495993 ,413598 ,19.92 
2023/10/31,2231,2023/11/6,351182 ,354380 ,-0.90 ,-1.12 ,-1 ,3682877 ,3140827 ,17.26 
2023/10/31,2233,2023/11/6,274890 ,237530 ,15.73 ,-12.21 ,-1 ,2747520 ,2847563 ,-3.51 
2023/10/31,2235,2023/11/9,60675 ,49445 ,22.71 ,0.56 ,2 ,479736 ,644258 ,-25.54 
2023/10/31,2236,2023/11/10,212007 ,115951 ,82.84 ,15.09 ,2 ,1514603 ,1142433 ,32.58 
2023/10/31,2239,2023/11/10,2124106 ,2317774 ,-8.36 ,2.69 ,2 ,19701354 ,18115146 ,8.76 
2023/10/31,2241,2023/11/3,93337 ,50218 ,85.86 ,5.17 ,10 ,722666 ,628059 ,15.06 
2023/10/31,2243,2023/11/10,243362 ,157746 ,54.27 ,-24.90 ,-1 ,1222998 ,1469856 ,-16.79 
2023/10/31,2247,2023/11/10,3551249 ,3249165 ,9.30 ,-18.97 ,-1 ,44090620 ,36751434 ,19.97 
2023/10/31,2250,2023/11/7,336622 ,300025 ,12.20 ,-4.86 ,-1 ,2932279 ,2996649 ,-2.15 
2023/10/31,2301,2023/11/8,12238842 ,14895453 ,-17.84 ,-13.20 ,-1 ,123663339 ,145275398 ,-14.88 
